,0,1,2
698,0.2114657,0.26158349,0.26493896
699,0.19447419,0.2114657,0.26158349
700,0.16156208,0.19447419,0.2114657
701,0.20875277,0.16156208,0.19447419
702,0.19404583,0.20875277,0.16156208
703,0.138288,0.19404583,0.20875277
704,0.12665096,0.138288,0.19404583
705,0.14578425,0.12665096,0.138288
706,0.12607982,0.14578425,0.12665096
707,0.091668451,0.12607982,0.14578425
708,0.079031913,0.091668451,0.12607982
709,0.073034911,0.079031913,0.091668451
710,0.068822731,0.073034911,0.079031913
711,0.065110302,0.068822731,0.073034911
712,0.062040408,0.065110302,0.068822731
713,0.058470765,0.062040408,0.065110302
714,0.055043907,0.058470765,0.062040408
715,0.05190262,0.055043907,0.058470765
716,0.049832227,0.05190262,0.055043907
717,0.046905119,0.049832227,0.05190262
718,0.045120297,0.046905119,0.049832227
719,0.043121296,0.045120297,0.046905119
720,0.039908617,0.043121296,0.045120297
721,0.03848076,0.039908617,0.043121296
722,0.036481759,0.03848076,0.039908617
723,0.034482759,0.036481759,0.03848076
724,0.031841222,0.034482759,0.036481759
725,0.029913615,0.031841222,0.034482759
726,0.027843221,0.029913615,0.031841222
727,0.024059399,0.027843221,0.029913615
728,0.021060898,0.024059399,0.027843221
729,0.019418862,0.021060898,0.024059399
730,0.019347469,0.019418862,0.021060898
731,0.038909117,0.019347469,0.019418862
732,0.065467266,0.038909117,0.019347469
733,0.082744342,0.065467266,0.038909117
734,0.059970015,0.082744342,0.065467266
735,0.059755836,0.059970015,0.082744342
736,0.14221461,0.059755836,0.059970015
737,0.15306632,0.14221461,0.059755836
738,0.24394945,0.15306632,0.14221461
739,0.26279717,0.24394945,0.15306632
740,0.10594703,0.26279717,0.24394945
741,0.25087456,0.10594703,0.26279717
742,0.2915685,0.25087456,0.10594703
743,0.30506175,0.2915685,0.25087456
744,0.31312915,0.30506175,0.2915685
745,0.31826944,0.31312915,0.30506175
746,0.32755051,0.31826944,0.31312915
747,0.34582709,0.32755051,0.31826944
748,0.36353252,0.34582709,0.32755051
749,0.38545013,0.36353252,0.34582709
750,0.40872421,0.38545013,0.36353252
751,0.42757193,0.40872421,0.38545013
752,0.41957593,0.42757193,0.40872421
753,0.38730635,0.41957593,0.42757193
754,0.37345613,0.38730635,0.41957593
755,0.37524095,0.37345613,0.38730635
756,0.37095738,0.37524095,0.37345613
757,0.38123795,0.37095738,0.37524095
758,0.44420647,0.38123795,0.37095738
759,0.51017348,0.44420647,0.38123795
760,0.57185693,0.51017348,0.44420647
761,0.54943957,0.57185693,0.51017348
762,0.3898051,0.54943957,0.57185693
763,0.23966588,0.3898051,0.54943957
764,0.18519312,0.23966588,0.3898051
765,0.15963447,0.18519312,0.23966588
766,0.14414221,0.15963447,0.18519312
767,0.12772185,0.14414221,0.15963447
768,0.12086814,0.12772185,0.14414221
769,0.11087313,0.12086814,0.12772185
770,0.10209181,0.11087313,0.12086814
771,0.097308489,0.10209181,0.11087313
772,0.092025416,0.097308489,0.10209181
773,0.086028414,0.092025416,0.097308489
774,0.081245092,0.086028414,0.092025416
775,0.076176198,0.081245092,0.086028414
776,0.070464768,0.076176198,0.081245092
777,0.066323981,0.070464768,0.076176198
778,0.06232598,0.066323981,0.070464768
779,0.060398372,0.06232598,0.066323981
780,0.061183694,0.060398372,0.06232598
781,0.061183694,0.061183694,0.060398372
782,0.068108803,0.061183694,0.061183694
783,0.12950668,0.068108803,0.061183694
784,0.11779824,0.12950668,0.068108803
785,0.093096309,0.11779824,0.12950668
786,0.13521811,0.093096309,0.11779824
787,0.20289855,0.13521811,0.093096309
788,0.21532091,0.20289855,0.13521811
789,0.21632041,0.21532091,0.20289855
790,0.25829942,0.21632041,0.21532091
791,0.27293496,0.25829942,0.21632041
792,0.28078818,0.27293496,0.25829942
793,0.10601842,0.28078818,0.27293496
794,0.28007425,0.10601842,0.28078818
795,0.29478118,0.28007425,0.10601842
796,0.31377169,0.29478118,0.28007425
797,0.35103877,0.31377169,0.29478118
798,0.51338616,0.35103877,0.31377169
799,0.65295923,0.51338616,0.35103877
800,0.61969015,0.65295923,0.51338616
801,0.48689941,0.61969015,0.65295923
802,0.28628543,0.48689941,0.61969015
803,0.20411223,0.28628543,0.48689941
804,0.17883915,0.20411223,0.28628543
805,0.19961448,0.17883915,0.20411223
806,0.23324052,0.19961448,0.17883915
807,0.27471978,0.23324052,0.19961448
808,0.27907475,0.27471978,0.23324052
809,0.27493396,0.27907475,0.27471978
810,0.26436782,0.27493396,0.27907475
811,0.21032341,0.26436782,0.27493396
812,0.16463197,0.21032341,0.26436782
813,0.14999643,0.16463197,0.21032341
814,0.13307632,0.14999643,0.16463197
815,0.12350967,0.13307632,0.14999643
816,0.11215821,0.12350967,0.13307632
817,0.1051617,0.11215821,0.12350967
818,0.09659456,0.1051617,0.11215821
819,0.090526165,0.09659456,0.1051617
820,0.087956022,0.090526165,0.09659456
821,0.082672949,0.087956022,0.090526165
822,0.080102806,0.082672949,0.087956022
823,0.076318983,0.080102806,0.082672949
824,0.075819233,0.076318983,0.080102806
825,0.070750339,0.075819233,0.076318983
826,0.066680945,0.070750339,0.075819233
827,0.063111301,0.066680945,0.070750339
828,0.059256086,0.063111301,0.066680945
829,0.055686442,0.059256086,0.063111301
830,0.052330977,0.055686442,0.059256086
831,0.051831227,0.052330977,0.055686442
832,0.055972014,0.051831227,0.052330977
833,0.046548154,0.055972014,0.051831227
834,0.053830228,0.046548154,0.055972014
835,0.068751339,0.053830228,0.046548154
836,0.050117798,0.068751339,0.053830228
837,0.04569144,0.050117798,0.068751339
838,0.052473763,0.04569144,0.050117798
839,0.051188691,0.052473763,0.04569144
840,0.14464196,0.051188691,0.052473763
841,0.12772185,0.14464196,0.051188691
842,0.13814521,0.12772185,0.14464196
843,0.24666238,0.13814521,0.12772185
844,0.24109374,0.24666238,0.13814521
845,0.15378025,0.24109374,0.24666238
846,0.10608981,0.15378025,0.24109374
847,0.082530163,0.10608981,0.15378025
848,0.15877775,0.082530163,0.10608981
849,0.22088956,0.15877775,0.082530163
850,0.17976726,0.22088956,0.15877775
851,0.15035339,0.17976726,0.22088956
852,0.2264582,0.15035339,0.17976726
853,0.25223103,0.2264582,0.15035339
854,0.23424002,0.25223103,0.2264582
855,0.18797744,0.23424002,0.25223103
856,0.21332191,0.18797744,0.23424002
857,0.22481616,0.21332191,0.18797744
858,0.23466838,0.22481616,0.21332191
859,0.26586707,0.23466838,0.22481616
860,0.32776469,0.26586707,0.23466838
861,0.34018705,0.32776469,0.26586707
862,0.36146213,0.34018705,0.32776469
863,0.37995288,0.36146213,0.34018705
864,0.36481759,0.37995288,0.36146213
865,0.23488256,0.36481759,0.37995288
866,0.16563147,0.23488256,0.36481759
867,0.13500393,0.16563147,0.23488256
868,0.11815521,0.13500393,0.16563147
869,0.10559006,0.11815521,0.13500393
870,0.097165703,0.10559006,0.11815521
871,0.089455272,0.097165703,0.10559006
872,0.083886628,0.089455272,0.097165703
873,0.080602556,0.083886628,0.089455272
874,0.078175198,0.080602556,0.083886628
875,0.073034911,0.078175198,0.080602556
876,0.070893125,0.073034911,0.078175198
877,0.067894624,0.070893125,0.073034911
878,0.062468766,0.067894624,0.070893125
879,0.058327979,0.062468766,0.067894624
880,0.054401371,0.058327979,0.062468766
881,0.050688941,0.054401371,0.058327979
882,0.050760334,0.050688941,0.054401371
883,0.063396873,0.050760334,0.050688941
884,0.065324481,0.063396873,0.050760334
885,0.056685943,0.065324481,0.063396873
886,0.044977511,0.056685943,0.065324481
887,0.039123295,0.044977511,0.056685943
888,0.036838723,0.039123295,0.044977511
889,0.046976512,0.036838723,0.039123295
890,0.06332548,0.046976512,0.036838723
891,0.12500892,0.06332548,0.046976512
892,0.17912472,0.12500892,0.06332548
893,0.20332691,0.17912472,0.12500892
894,0.14342829,0.20332691,0.17912472
895,0.11829799,0.14342829,0.20332691
896,0.18119512,0.11829799,0.14342829
897,0.24937531,0.18119512,0.11829799
898,0.26772328,0.24937531,0.18119512
899,0.10616121,0.26772328,0.24937531
900,0.29678018,0.10616121,0.26772328
901,0.31227244,0.29678018,0.10616121
902,0.32976369,0.31227244,0.29678018
903,0.33526094,0.32976369,0.31227244
904,0.3136289,0.33526094,0.32976369
905,0.2244592,0.3136289,0.33526094
906,0.15278075,0.2244592,0.3136289
907,0.14999643,0.15278075,0.2244592
908,0.25365888,0.14999643,0.15278075
909,0.29142572,0.25365888,0.14999643
910,0.27493396,0.29142572,0.25365888
911,0.26693796,0.27493396,0.29142572
912,0.27514814,0.26693796,0.27493396
913,0.24830442,0.27514814,0.26693796
914,0.22474477,0.24830442,0.27514814
915,0.17555508,0.22474477,0.24830442
916,0.13450418,0.17555508,0.22474477
917,0.11265796,0.13450418,0.17555508
918,0.098664953,0.11265796,0.13450418
919,0.088741344,0.098664953,0.11265796
920,0.081245092,0.088741344,0.098664953
921,0.080174199,0.081245092,0.088741344
922,0.079603056,0.080174199,0.081245092
923,0.077175698,0.079603056,0.080174199
924,0.077746841,0.077175698,0.079603056
925,0.070678946,0.077746841,0.077175698
926,0.067680445,0.070678946,0.077746841
927,0.063539659,0.067680445,0.070678946
928,0.060826729,0.063539659,0.067680445
929,0.058185193,0.060826729,0.063539659
930,0.055900621,0.058185193,0.060826729
931,0.053259085,0.055900621,0.058185193
932,0.050831727,0.053259085,0.055900621
933,0.046333976,0.050831727,0.053259085
934,0.044049404,0.046333976,0.050831727
935,0.042264582,0.044049404,0.046333976
936,0.041050903,0.042264582,0.044049404
937,0.039408867,0.041050903,0.042264582
938,0.041550653,0.039408867,0.041050903
939,0.041907618,0.041550653,0.039408867
940,0.035625045,0.041907618,0.041550653
941,0.037338474,0.035625045,0.041907618
942,0.063039909,0.037338474,0.035625045
943,0.068608553,0.063039909,0.037338474
944,0.035410866,0.068608553,0.063039909
945,0.020989505,0.035410866,0.068608553
946,0.022274577,0.020989505,0.035410866
947,0.1011637,0.022274577,0.020989505
948,0.19183266,0.1011637,0.022274577
949,0.23067038,0.19183266,0.1011637
950,0.27629043,0.23067038,0.19183266
951,0.30648961,0.27629043,0.23067038
952,0.1062326,0.30648961,0.27629043
953,0.33133433,0.1062326,0.30648961
954,0.35724995,0.33133433,0.1062326
955,0.38966231,0.35724995,0.33133433
956,0.43906618,0.38966231,0.35724995
957,0.47105019,0.43906618,0.38966231
958,0.44599129,0.47105019,0.43906618
959,0.41172271,0.44599129,0.47105019
960,0.40044264,0.41172271,0.44599129
961,0.5030342,0.40044264,0.41172271
962,0.7224245,0.5030342,0.40044264
963,0.82301706,0.7224245,0.5030342
964,0.74712644,0.82301706,0.7224245
965,0.65367316,0.74712644,0.82301706
966,0.57178554,0.65367316,0.74712644
967,0.38088099,0.57178554,0.65367316
968,0.29799386,0.38088099,0.57178554
969,0.27643321,0.29799386,0.38088099
970,0.18990505,0.27643321,0.29799386
971,0.16049118,0.18990505,0.27643321
972,0.14599843,0.16049118,0.18990505
973,0.15378025,0.14599843,0.16049118
974,0.13279075,0.15378025,0.14599843
975,0.11529949,0.13279075,0.15378025
976,0.10873135,0.11529949,0.13279075
977,0.1021632,0.10873135,0.11529949
978,0.09809381,0.1021632,0.10873135
979,0.095023917,0.09809381,0.1021632
980,0.088098808,0.095023917,0.09809381
981,0.084386378,0.088098808,0.095023917
982,0.07946027,0.084386378,0.088098808
983,0.076604555,0.07946027,0.084386378
984,0.073391875,0.076604555,0.07946027
985,0.06903691,0.073391875,0.076604555
986,0.065395873,0.06903691,0.073391875
987,0.061969015,0.065395873,0.06903691
988,0.060112801,0.061969015,0.065395873
989,0.056471764,0.060112801,0.061969015
990,0.053187692,0.056471764,0.060112801
991,0.050331977,0.053187692,0.056471764
992,0.045263083,0.050331977,0.053187692
993,0.042407368,0.045263083,0.050331977
994,0.040622546,0.042407368,0.045263083
995,0.050331977,0.040622546,0.042407368
996,0.092953523,0.050331977,0.040622546
997,0.14278575,0.092953523,0.050331977
998,0.15549368,0.14278575,0.092953523
999,0.13935889,0.15549368,0.14278575
1000,0.14092954,0.13935889,0.15549368
1001,0.10551867,0.14092954,0.13935889
1002,0.11158706,0.10551867,0.14092954
1003,0.10915971,0.11158706,0.10551867
1004,0.14464196,0.10915971,0.11158706
1005,0.10630399,0.14464196,0.10915971
1006,0.25565789,0.10630399,0.14464196
1007,0.26686657,0.25565789,0.10630399
1008,0.20318412,0.26686657,0.25565789
1009,0.15456557,0.20318412,0.26686657
1010,0.16870136,0.15456557,0.20318412
1011,0.22260298,0.16870136,0.15456557
1012,0.22724352,0.22260298,0.16870136
1013,0.22417363,0.22724352,0.22260298
1014,0.17848219,0.22417363,0.22724352
1015,0.14557007,0.17848219,0.22417363
1016,0.11544228,0.14557007,0.17848219
1017,0.088027415,0.11544228,0.14557007
1018,0.12172485,0.088027415,0.11544228
1019,0.20696794,0.12172485,0.088027415
1020,0.20475477,0.20696794,0.12172485
1021,0.14164346,0.20475477,0.20696794
1022,0.12550867,0.14164346,0.20475477
1023,0.1612765,0.12550867,0.14164346
1024,0.12029699,0.1612765,0.12550867
1025,0.098022417,0.12029699,0.1612765
1026,0.079817234,0.098022417,0.12029699
1027,0.069679446,0.079817234,0.098022417
1028,0.063968016,0.069679446,0.079817234
1029,0.060255586,0.063968016,0.069679446
1030,0.056828728,0.060255586,0.063968016
1031,0.055043907,0.056828728,0.060255586
1032,0.055186692,0.055043907,0.056828728
1033,0.051688441,0.055186692,0.055043907
1034,0.050331977,0.051688441,0.055186692
1035,0.047976012,0.050331977,0.051688441
1036,0.04669094,0.047976012,0.050331977
1037,0.04419219,0.04669094,0.047976012
1038,0.041550653,0.04419219,0.04669094
1039,0.03948026,0.041550653,0.04419219
1040,0.033983008,0.03948026,0.041550653
1041,0.0300564,0.033983008,0.03948026
1042,0.028342971,0.0300564,0.033983008
1043,0.027414864,0.028342971,0.0300564
1044,0.025558649,0.027414864,0.028342971
1045,0.029485257,0.025558649,0.027414864
1046,0.034911116,0.029485257,0.025558649
1047,0.043906618,0.034911116,0.029485257
1048,0.052545156,0.043906618,0.034911116
1049,0.035982009,0.052545156,0.043906618
1050,0.047119297,0.035982009,0.052545156
1051,0.078817734,0.047119297,0.035982009
1052,0.1002356,0.078817734,0.047119297
1053,0.15313772,0.1002356,0.078817734
1054,0.19997144,0.15313772,0.1002356
1055,0.19197544,0.19997144,0.15313772
1056,0.17991004,0.19197544,0.19997144
1057,0.1844078,0.17991004,0.19197544
1058,0.10637538,0.1844078,0.17991004
1059,0.24280717,0.10637538,0.1844078
1060,0.19290355,0.24280717,0.10637538
1061,0.13429,0.19290355,0.24280717
1062,0.17562647,0.13429,0.19290355
1063,0.15599343,0.17562647,0.13429
1064,0.20389805,0.15599343,0.17562647
1065,0.17062897,0.20389805,0.15599343
1066,0.14778325,0.17062897,0.20389805
1067,0.19276076,0.14778325,0.17062897
1068,0.2013993,0.19276076,0.14778325
1069,0.19604483,0.2013993,0.19276076
1070,0.17412722,0.19604483,0.2013993
1071,0.1412865,0.17412722,0.19604483
1072,0.18226601,0.1412865,0.17412722
1073,0.2384522,0.18226601,0.1412865
1074,0.25258799,0.2384522,0.18226601
1075,0.19433141,0.25258799,0.2384522
1076,0.11537089,0.19433141,0.25258799
1077,0.079031913,0.11537089,0.19433141
1078,0.064182195,0.079031913,0.11537089
1079,0.055757835,0.064182195,0.079031913
1080,0.059256086,0.055757835,0.064182195
1081,0.065967016,0.059256086,0.055757835
1082,0.059470265,0.065967016,0.059256086
1083,0.053973013,0.059470265,0.065967016
1084,0.049261084,0.053973013,0.059470265
1085,0.047262083,0.049261084,0.053973013
1086,0.043978011,0.047262083,0.049261084
1087,0.040836724,0.043978011,0.047262083
1088,0.037838224,0.040836724,0.043978011
1089,0.037695438,0.037838224,0.040836724
1090,0.035410866,0.037695438,0.037838224
1091,0.033340473,0.035410866,0.037695438
1092,0.031412865,0.033340473,0.035410866
1093,0.029985007,0.031412865,0.033340473
1094,0.028485757,0.029985007,0.031412865
1095,0.026558149,0.028485757,0.029985007
1096,0.024416363,0.026558149,0.028485757
1097,0.022203184,0.024416363,0.026558149
1098,0.020346969,0.022203184,0.024416363
1099,0.019847219,0.020346969,0.022203184
1100,0.022274577,0.019847219,0.020346969
1101,0.022702934,0.022274577,0.019847219
1102,0.019704433,0.022702934,0.022274577
1103,0.017848219,0.019704433,0.022702934
1104,0.017205683,0.017848219,0.019704433
1105,0.011280074,0.017205683,0.017848219
1106,0.010280574,0.011280074,0.017205683
1107,0.016206183,0.010280574,0.011280074
1108,0.052045406,0.016206183,0.010280574
1109,0.063111301,0.052045406,0.016206183
1110,0.094167202,0.063111301,0.052045406
1111,0.10644678,0.094167202,0.063111301
1112,0.12215321,0.10644678,0.094167202
1113,0.17776826,0.12215321,0.10644678
1114,0.17291354,0.17776826,0.12215321
1115,0.12093953,0.17291354,0.17776826
1116,0.14464196,0.12093953,0.17291354
1117,0.18726351,0.14464196,0.12093953
1118,0.19690155,0.18726351,0.14464196
1119,0.21353609,0.19690155,0.18726351
1120,0.21018062,0.21353609,0.19690155
1121,0.19333191,0.21018062,0.21353609
1122,0.19233241,0.19333191,0.21018062
1123,0.21160848,0.19233241,0.19333191
1124,0.23324052,0.21160848,0.19233241
1125,0.29628043,0.23324052,0.21160848
1126,0.31969729,0.29628043,0.23324052
1127,0.34761191,0.31969729,0.29628043
1128,0.30470479,0.34761191,0.31969729
1129,0.20268437,0.30470479,0.34761191
1130,0.15499393,0.20268437,0.30470479
1131,0.11801242,0.15499393,0.20268437
1132,0.093524666,0.11801242,0.15499393
1133,0.081316485,0.093524666,0.11801242
1134,0.07624759,0.081316485,0.093524666
1135,0.06803741,0.07624759,0.081316485
1136,0.060826729,0.06803741,0.07624759
1137,0.060541158,0.060826729,0.06803741
1138,0.058542157,0.060541158,0.060826729
1139,0.052830727,0.058542157,0.060541158
1140,0.046976512,0.052830727,0.058542157
1141,0.044120797,0.046976512,0.052830727
1142,0.040408367,0.044120797,0.046976512
1143,0.037338474,0.040408367,0.044120797
1144,0.03376883,0.037338474,0.040408367
1145,0.030913115,0.03376883,0.037338474
1146,0.028699936,0.030913115,0.03376883
1147,0.025558649,0.028699936,0.030913115
1148,0.022417363,0.025558649,0.028699936
1149,0.024130792,0.022417363,0.025558649
1150,0.037481259,0.024130792,0.022417363
1151,0.028914114,0.037481259,0.024130792
1152,0.034625544,0.028914114,0.037481259
1153,0.021632041,0.034625544,0.028914114
1154,0.019061898,0.021632041,0.034625544
1155,0.024059399,0.019061898,0.021632041
1156,0.022131791,0.024059399,0.019061898
1157,0.045048904,0.022131791,0.024059399
1158,0.10509031,0.045048904,0.022131791
1159,0.11729849,0.10509031,0.045048904
1160,0.097736846,0.11729849,0.10509031
1161,0.1132291,0.097736846,0.11729849
1162,0.19433141,0.1132291,0.097736846
1163,0.23823802,0.19433141,0.1132291
1164,0.10651817,0.23823802,0.19433141
1165,0.26272578,0.10651817,0.23823802
1166,0.24173627,0.26272578,0.10651817
1167,0.1543514,0.24173627,0.26272578
1168,0.10366245,0.1543514,0.24173627
1169,0.059470265,0.10366245,0.1543514
1170,0.043692439,0.059470265,0.10366245
1171,0.067109302,0.043692439,0.059470265
1172,0.081030913,0.067109302,0.043692439
1173,0.087527665,0.081030913,0.067109302
1174,0.10744628,0.087527665,0.081030913
1175,0.14642679,0.10744628,0.087527665
1176,0.086742343,0.14642679,0.10744628
1177,0.13236239,0.086742343,0.14642679
1178,0.21617763,0.13236239,0.086742343
1179,0.20468337,0.21617763,0.13236239
1180,0.14992504,0.20468337,0.21617763
1181,0.15870636,0.14992504,0.20468337
1182,0.091811237,0.15870636,0.14992504
1183,0.080388377,0.091811237,0.15870636
1184,0.057899622,0.080388377,0.091811237
1185,0.050189191,0.057899622,0.080388377
1186,0.044406368,0.050189191,0.057899622
1187,0.042121796,0.044406368,0.050189191
1188,0.038266581,0.042121796,0.044406368
1189,0.03526808,0.038266581,0.042121796
1190,0.032340972,0.03526808,0.038266581
1191,0.033483258,0.032340972,0.03526808
1192,0.029770829,0.033483258,0.032340972
1193,0.028271578,0.029770829,0.033483258
1194,0.027200685,0.028271578,0.029770829
1195,0.026343971,0.027200685,0.028271578
1196,0.025130292,0.026343971,0.027200685
1197,0.023131291,0.025130292,0.026343971
1198,0.02134647,0.023131291,0.025130292
1199,0.019633041,0.02134647,0.023131291
1200,0.017991004,0.019633041,0.02134647
1201,0.016348968,0.017991004,0.019633041
1202,0.015206682,0.016348968,0.017991004
1203,0.015063897,0.015206682,0.016348968
1204,0.025201685,0.015063897,0.015206682
1205,0.034411366,0.025201685,0.015063897
1206,0.027486257,0.034411366,0.025201685
1207,0.043335475,0.027486257,0.034411366
1208,0.0561148,0.043335475,0.027486257
1209,0.048404369,0.0561148,0.043335475
1210,0.023702434,0.048404369,0.0561148
1211,0.033697437,0.023702434,0.048404369
1212,0.053259085,0.033697437,0.023702434
1213,0.13486114,0.053259085,0.033697437
1214,0.09559506,0.13486114,0.053259085
1215,0.13243378,0.09559506,0.13486114
1216,0.20011423,0.13243378,0.09559506
1217,0.10658956,0.20011423,0.13243378
1218,0.26858,0.10658956,0.20011423
1219,0.28100236,0.26858,0.10658956
1220,0.25066038,0.28100236,0.26858
1221,0.15649318,0.25066038,0.28100236
1222,0.093167702,0.15649318,0.25066038
1223,0.081530663,0.093167702,0.15649318
1224,0.11237239,0.081530663,0.093167702
1225,0.16905833,0.11237239,0.081530663
1226,0.19683016,0.16905833,0.11237239
1227,0.19518812,0.19683016,0.16905833
1228,0.10694653,0.19518812,0.19683016
1229,0.075033912,0.10694653,0.19518812
1230,0.07624759,0.075033912,0.10694653
1231,0.087027915,0.07624759,0.075033912
1232,0.13457557,0.087027915,0.07624759
1233,0.15049618,0.13457557,0.087027915
1234,0.084243592,0.15049618,0.13457557
1235,0.04990362,0.084243592,0.15049618
1236,0.04097951,0.04990362,0.084243592
1237,0.037624045,0.04097951,0.04990362
1238,0.043335475,0.037624045,0.04097951
1239,0.045977011,0.043335475,0.037624045
1240,0.038409367,0.045977011,0.043335475
1241,0.034982509,0.038409367,0.045977011
1242,0.031912615,0.034982509,0.038409367
1243,0.027700435,0.031912615,0.034982509
1244,0.026986507,0.027700435,0.031912615
1245,0.025201685,0.026986507,0.027700435
1246,0.023416863,0.025201685,0.026986507
1247,0.021632041,0.023416863,0.025201685
1248,0.020918112,0.021632041,0.023416863
1249,0.020489755,0.020918112,0.021632041
1250,0.018990505,0.020489755,0.020918112
1251,0.014921111,0.018990505,0.020489755
1252,0.013136289,0.014921111,0.018990505
1253,0.011779824,0.013136289,0.014921111
1254,0.0099950025,0.011779824,0.013136289
1255,0.0089955022,0.0099950025,0.011779824
1256,0.006853716,0.0089955022,0.0099950025
1257,0.0064967516,0.006853716,0.0089955022
1258,0.0064967516,0.0064967516,0.006853716
1259,0.0052830727,0.0064967516,0.0064967516
1260,0.0038552152,0.0052830727,0.0064967516
1261,0.00035696437,0.0038552152,0.0052830727
1262,0.0037124295,0.00035696437,0.0038552152
1263,0.010066395,0.0037124295,0.00035696437
1264,0.015849218,0.010066395,0.0037124295
1265,0.043763832,0.015849218,0.010066395
1266,0.17177126,0.043763832,0.015849218
1267,0.19318912,0.17177126,0.043763832
1268,0.20054259,0.19318912,0.17177126
1269,0.22731491,0.20054259,0.19318912
1270,0.10666096,0.22731491,0.20054259
1271,0.1042336,0.10666096,0.22731491
1272,0.061469265,0.1042336,0.10666096
1273,0.088241593,0.061469265,0.1042336
1274,0.07574784,0.088241593,0.061469265
1275,0.13036339,0.07574784,0.088241593
1276,0.24723353,0.13036339,0.07574784
1277,0.25265938,0.24723353,0.13036339
1278,0.16727351,0.25265938,0.24723353
1279,0.083672449,0.16727351,0.25265938
1280,0.066109802,0.083672449,0.16727351
1281,0.13164846,0.066109802,0.083672449
1282,0.082387378,0.13164846,0.066109802
1283,0.053187692,0.082387378,0.13164846
1284,0.069322482,0.053187692,0.082387378
1285,0.076533162,0.069322482,0.053187692
1286,0.19083315,0.076533162,0.069322482
1287,0.13343328,0.19083315,0.076533162
1288,0.071821232,0.13343328,0.19083315
1289,0.047047905,0.071821232,0.13343328
1290,0.034696937,0.047047905,0.071821232
1291,0.029628043,0.034696937,0.047047905
1292,0.028200186,0.029628043,0.034696937
1293,0.030698936,0.028200186,0.029628043
1294,0.031484258,0.030698936,0.028200186
1295,0.027486257,0.031484258,0.030698936
1296,0.025630042,0.027486257,0.031484258
1297,0.022131791,0.025630042,0.027486257
1298,0.020132791,0.022131791,0.025630042
1299,0.018990505,0.020132791,0.022131791
1300,0.017491254,0.018990505,0.020132791
1301,0.017277076,0.017491254,0.018990505
1302,0.015706432,0.017277076,0.017491254
1303,0.014135789,0.015706432,0.017277076
1304,0.013136289,0.014135789,0.015706432
1305,0.011280074,0.013136289,0.014135789
1306,0.010066395,0.011280074,0.013136289
1307,0.0084957521,0.010066395,0.011280074
1308,0.0073534661,0.0084957521,0.010066395
1309,0.005140287,0.0073534661,0.0084957521
1310,0.00042835725,0.005140287,0.0073534661
1311,0.0,0.00042835725,0.005140287
1312,0.00049975012,0.0,0.00042835725
1313,0.0040693939,0.00049975012,0.0
1314,0.037624045,0.0040693939,0.00049975012
1315,0.076033412,0.037624045,0.0040693939
1316,0.090811737,0.076033412,0.037624045
1317,0.10844578,0.090811737,0.076033412
1318,0.085957021,0.10844578,0.090811737
1319,0.12029699,0.085957021,0.10844578
1320,0.094952524,0.12029699,0.085957021
1321,0.17005783,0.094952524,0.12029699
1322,0.18676376,0.17005783,0.094952524
1323,0.10673235,0.18676376,0.17005783
1324,0.24087956,0.10673235,0.18676376
1325,0.26558149,0.24087956,0.10673235
1326,0.28442921,0.26558149,0.24087956
1327,0.28978368,0.28442921,0.26558149
1328,0.16391804,0.28978368,0.28442921
1329,0.080816734,0.16391804,0.28978368
1330,0.056328978,0.080816734,0.16391804
1331,0.043335475,0.056328978,0.080816734
1332,0.1052331,0.043335475,0.056328978
1333,0.20646819,0.1052331,0.043335475
1334,0.25094596,0.20646819,0.1052331
1335,0.28621404,0.25094596,0.20646819
1336,0.24894696,0.28621404,0.25094596
1337,0.15270936,0.24894696,0.28621404
1338,0.10766046,0.15270936,0.24894696
1339,0.075390876,0.10766046,0.15270936
1340,0.060755337,0.075390876,0.10766046
1341,0.060469765,0.060755337,0.075390876
1342,0.059041908,0.060469765,0.060755337
1343,0.059827229,0.059041908,0.060469765
1344,0.073891626,0.059827229,0.059041908
1345,0.071892625,0.073891626,0.059827229
1346,0.054472764,0.071892625,0.073891626
1347,0.057971014,0.054472764,0.071892625
1348,0.052188192,0.057971014,0.054472764
1349,0.060683944,0.052188192,0.057971014
1350,0.056828728,0.060683944,0.052188192
1351,0.039194688,0.056828728,0.060683944
1352,0.033911616,0.039194688,0.056828728
1353,0.032340972,0.033911616,0.039194688
1354,0.031127293,0.032340972,0.033911616
1355,0.02855715,0.031127293,0.032340972
1356,0.02755765,0.02855715,0.031127293
1357,0.026201185,0.02755765,0.02855715
1358,0.02284572,0.026201185,0.02755765
1359,0.018704933,0.02284572,0.026201185
1360,0.019418862,0.018704933,0.02284572
1361,0.016920111,0.019418862,0.018704933
1362,0.013136289,0.016920111,0.019418862
1363,0.015063897,0.013136289,0.016920111
1364,0.01142286,0.015063897,0.013136289
1365,0.014064396,0.01142286,0.015063897
1366,0.013921611,0.014064396,0.01142286
1367,0.018776326,0.013921611,0.014064396
1368,0.020846719,0.018776326,0.013921611
1369,0.034625544,0.020846719,0.018776326
1370,0.082815735,0.034625544,0.020846719
1371,0.11337189,0.082815735,0.034625544
1372,0.13264796,0.11337189,0.082815735
1373,0.21382166,0.13264796,0.11337189
1374,0.16677376,0.21382166,0.13264796
1375,0.21674877,0.16677376,0.21382166
1376,0.10680374,0.21674877,0.16677376
